State,County,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year
34,35620,2,4,1,48918,149301,1,0.0,55,39,1,35400,2009
34,35620,2,3,1,50000,148228,1,0.0,48,40,1,30000,2009
34,35620,2,5,1,122490,139312,1,0.0,43,43,1,63090,2009
34,35620,2,4,1,180808,139312,1,0.0,44,39,1,115606,2009
34,35620,2,4,1,60000,169973,1,0.0,52,39,1,0,2009
34,35620,2,7,2,88589,113906,1,0.0,42,32,3,37494,2009
34,35620,2,2,2,24910,143040,1,0.0,50,40,1,24910,2009
34,35620,2,5,1,33980,136268,1,0.0,33,34,7,32690,2009
34,35620,2,1,2,5000,261777,2,0.0,25,36,7,5000,2009
34,35620,2,4,2,12000,115393,1,0.0,25,39,1,2000,2009
34,35620,2,2,2,12500,106197,1,0.0,35,39,7,0,2009
34,35620,2,4,2,32000,100561,1,0.0,30,39,1,32000,2009
34,35620,2,5,1,126383,131999,1,0.0,40,44,5,103352,2009
34,35620,2,4,1,98000,173828,1,0.0,42,39,1,59000,2009
34,35620,2,5,1,100002,173828,1,0.0,41,39,1,100002,2009
34,35620,2,5,1,74000,127961,1,0.0,36,40,1,5000,2009
34,35620,2,5,1,99002,148196,1,0.0,48,39,1,0,2009
34,35620,2,3,1,30000,135723,1,0.0,44,40,5,26000,2009
34,35620,2,5,1,161004,111539,1,0.0,38,43,1,44002,2009
34,35620,2,4,1,80405,146473,1,0.0,70,40,4,24501,2009
34,35620,2,6,1,36000,138472,1,0.0,29,40,1,0,2009
34,35620,2,7,2,106000,116102,1,0.0,58,43,1,49000,2009
34,35620,2,2,2,17000,132219,1,2717.04,47,34,6,17000,2009
34,35620,2,3,2,60000,193296,1,3644.59,52,39,1,0,2009
34,35620,2,5,1,100417,193296,1,3892.46,53,43,1,41000,2009
34,35620,2,5,1,33800,99585,1,2500.01,37,33,7,5200,2009
34,35620,1,4,1,144372,129819,1,2825.47,44,40,1,140404,2009
34,35620,1,2,1,65767,127141,1,2364.08,43,39,5,65767,2009
34,35620,1,2,1,99177,189786,1,3821.79,51,44,5,99177,2009
34,35620,1,5,1,113616,128208,1,2480.38,38,43,1,6808,2009
34,35620,2,5,2,62400,144928,1,3292.44,28,39,7,15600,2009
34,35620,2,4,2,21840,138632,1,2992.24,38,39,1,21840,2009
34,35620,2,4,2,41360,138632,1,3000.65,39,39,1,18720,2009
34,35620,2,3,2,14534,138174,1,3346.54,41,34,5,14534,2009
34,35620,2,6,2,16000,124638,1,3386.66,41,36,1,0,2009
34,35620,2,1,2,20000,143613,2,3894.02,32,35,7,20000,2009
34,35620,2,2,2,153255,306504,1,3132.28,24,43,1,125000,2009
34,35620,2,1,2,33498,187467,2,3256.11,58,39,7,33498,2009
34,35620,2,1,2,25000,231872,2,4140.42,44,39,7,25000,2009
34,35620,2,2,1,154275,296235,1,3027.49,60,45,1,121432,2009
34,35620,2,1,1,98842,328250,2,3264.82,72,43,5,98842,2009
34,35620,2,2,1,151850,296235,1,3221.24,52,45,1,140550,2009
34,35620,2,3,1,69157,152223,1,2919.88,56,44,5,53557,2009
34,35620,2,1,1,31365,303070,2,2955.09,80,37,4,31365,2009
34,35620,2,1,1,27173,303070,2,2955.09,85,35,4,27173,2009
34,35620,2,1,1,18333,303070,2,2955.09,80,39,4,18333,2009
34,35620,2,1,1,14141,303070,2,2955.09,85,39,4,14141,2009
34,35620,2,5,2,47000,163127,1,2848.97,47,40,1,47000,2009
34,35620,2,3,2,39480,122962,1,7102.45,38,39,1,27000,2009
34,35620,2,3,1,70000,122962,1,2479.89,46,40,1,38000,2009
34,35620,2,1,2,56020,249144,2,2621.37,27,40,7,56020,2009
34,35620,2,1,1,24134,307421,2,3021.74,56,39,4,24134,2009
34,35620,2,5,2,35002,119283,1,2607.53,29,39,1,18002,2009
34,35620,2,3,1,25297,197116,1,3709.57,73,39,1,13197,2009
34,35620,2,1,1,16417,140245,2,3241.38,75,39,4,16417,2009
34,35620,2,3,2,13200,291777,1,3490.35,30,40,7,13200,2009
34,35620,2,2,2,29500,142824,1,2834.11,71,39,4,20000,2009
34,35620,2,1,2,6146,280884,2,2884.88,58,43,7,6146,2009
34,35620,2,2,2,32111,211367,1,4361.97,44,39,7,32111,2009
34,35620,2,3,2,575881,213053,1,4444.0,48,39,1,13540,2009
34,35620,2,3,1,96720,157450,1,2876.87,19,40,7,25000,2009
34,35620,2,2,1,119443,284909,1,2979.47,54,43,1,14008,2009
34,35620,2,2,1,82400,172106,1,3233.54,50,44,5,82400,2009
34,35620,2,2,2,73694,285417,1,2986.54,69,43,1,18309,2009
34,35620,2,7,1,82162,177384,1,3441.85,36,43,1,17081,2009
34,35620,2,2,2,145000,154394,1,3680.03,47,43,1,110000,2009
34,35620,2,1,2,10916,137559,2,3207.86,54,36,6,10916,2009
34,35620,2,2,1,433976,285214,1,2986.54,67,43,1,414756,2009
34,35620,2,2,1,103295,306375,2,3221.24,50,39,7,13209,2009
34,35620,2,1,1,21145,279710,2,2846.09,72,37,4,21145,2009
34,35620,2,1,1,0,221710,2,3745.58,30,39,5,0,2009
34,35620,2,4,1,159107,266576,1,6768.12,20,40,7,6864,2009
34,35620,2,6,2,12758,121487,1,3019.33,28,40,7,12758,2009
34,35620,2,2,1,33586,191703,2,3330.55,63,39,7,10349,2009
34,35620,2,7,1,199300,194346,1,3983.24,36,43,1,100000,2009
34,35620,2,4,1,158928,139056,1,2760.01,32,39,1,75001,2009
34,35620,2,3,2,8400,118847,1,2835.89,54,34,7,8400,2009
34,35620,2,5,2,61575,109870,1,3796.74,41,39,1,43000,2009
34,35620,2,3,2,23000,265536,1,3029.29,36,40,7,23000,2009
34,35620,2,2,2,31581,140245,1,3241.38,80,34,4,9581,2009
34,35620,1,4,1,154484,136969,1,2988.59,50,42,1,148134,2009
34,35620,1,1,1,8441,256141,2,2620.8,68,39,4,8441,2009
34,35620,1,2,1,104097,303743,2,2735.32,67,41,5,34097,2009
34,35620,1,5,1,130000,142448,1,2680.64,40,43,1,130000,2009
34,35620,2,3,2,39000,142246,1,0.0,49,35,5,0,2009
34,35620,2,5,2,51000,132371,1,0.0,17,35,7,0,2009
34,35620,2,2,2,62000,148652,1,0.0,43,32,7,6000,2009
34,35620,2,2,2,61000,155919,2,0.0,20,39,5,21000,2009
34,35620,2,1,2,13000,149774,2,0.0,21,40,7,13000,2009
34,35620,2,4,2,42000,157035,1,0.0,51,36,5,21000,2009
34,35620,2,4,2,70910,130700,1,0.0,31,39,1,43270,2009
34,35620,2,5,1,44808,132287,1,0.0,48,44,1,35508,2009
34,35620,2,5,1,88468,132683,1,0.0,20,40,7,35000,2009
34,35620,2,2,2,40800,143201,2,0.0,50,36,5,10800,2009
34,35620,2,2,2,139000,110563,1,0.0,29,43,1,90997,2009
34,35620,2,5,1,44000,148652,1,0.0,40,39,1,44000,2009
34,35620,2,2,2,45293,134090,1,0.0,34,43,5,45293,2009
34,35620,2,2,2,37400,134090,2,0.0,30,43,5,23400,2009
34,35620,2,5,2,129000,124458,1,0.0,44,39,1,67000,2009
34,35620,2,5,2,44040,121423,1,0.0,42,37,1,12015,2009
34,35620,2,6,2,66340,121423,1,0.0,44,39,5,9677,2009
34,35620,2,3,2,57004,149321,1,0.0,53,39,1,27000,2009
34,35620,2,5,1,29006,153565,1,0.0,38,43,1,3503,2009
34,35620,2,1,1,10170,203385,2,0.0,80,42,4,10170,2009
34,35620,2,5,1,120064,188861,1,0.0,39,43,1,50032,2009
34,35620,2,6,1,129643,212064,1,0.0,67,40,4,40000,2009
34,35620,2,5,1,109422,150307,1,0.0,48,44,1,104711,2009
34,35620,1,5,1,336819,165205,1,0.0,45,43,1,163442,2009
34,35620,1,3,1,69480,147540,1,0.0,29,44,1,65000,2009
34,35620,2,6,2,37500,207130,1,0.0,43,36,1,13200,2009
34,35620,2,3,2,16920,211603,1,0.0,35,40,7,8460,2009
34,35620,2,5,1,78568,207130,1,0.0,43,39,1,25472,2009
34,35620,1,7,1,100250,131858,1,0.0,40,44,1,100,2009
34,35620,1,5,2,121024,161603,2,0.0,49,39,6,63003,2009
34,35620,2,5,2,135351,134802,1,0.0,53,39,1,30017,2009
34,35620,2,2,1,54142,180665,1,0.0,55,43,1,35571,2009
34,35620,2,5,1,59716,142174,1,0.0,35,43,1,42358,2009
34,35620,2,4,1,198194,151228,1,3233.54,52,40,1,115667,2009
34,35620,2,1,1,71883,306359,2,3283.42,60,44,7,71883,2009
34,35620,2,2,1,50208,285214,1,3441.34,59,39,1,20208,2009
34,35620,2,3,1,21557,158148,1,2934.11,48,43,4,17957,2009
34,35620,2,2,1,172040,305313,1,3074.39,32,39,1,72020,2009
34,35620,2,1,1,11178,279710,2,2846.09,71,39,4,11178,2009
34,35620,2,1,1,60400,270436,2,2905.17,38,43,7,60400,2009
34,35620,2,1,1,137700,145299,2,3110.87,33,43,7,137700,2009
34,35620,2,2,1,184500,305863,1,2956.44,53,43,1,134250,2009
34,35620,2,2,2,17400,102618,1,2408.21,34,39,7,17400,2009
34,35620,2,3,2,10000,122962,1,2479.89,48,33,3,10000,2009
34,35620,2,4,1,35000,108370,1,2456.81,38,40,1,13000,2009
34,35620,2,4,1,65134,127742,1,3982.48,54,40,1,50117,2009
34,35620,2,2,1,192000,280651,2,2932.38,40,43,7,140000,2009
34,35620,2,4,1,103126,139712,1,2723.84,42,43,1,61,2009
34,35620,2,3,1,17753,272029,1,2837.88,39,43,1,0,2009
34,35620,2,2,1,33539,269972,1,2822.85,49,43,7,15800,2009
34,35620,2,5,1,622227,136585,1,2932.38,40,44,1,201000,2009
34,35620,2,4,1,175500,119749,1,2403.91,37,43,1,175250,2009
34,35620,2,3,1,227000,140550,1,2876.96,61,44,1,153500,2009
34,35620,2,4,1,140600,136585,1,3229.79,48,43,1,55600,2009
34,35620,2,4,1,587345,167258,1,3982.48,51,44,1,175700,2009
34,35620,2,1,2,6720,230104,2,4173.88,37,39,5,6720,2009
34,35620,2,4,2,35000,214982,1,4425.95,34,39,7,35000,2009
34,35620,2,2,2,74021,149091,1,4255.39,54,40,1,40021,2009
34,35620,2,6,1,79152,265536,1,3029.29,35,33,1,8016,2009
34,35620,2,1,1,10000,280884,2,2884.88,58,39,4,10000,2009
34,35620,2,4,1,221000,138499,1,2932.38,44,44,1,135500,2009
34,35620,2,1,1,16806,285740,2,2923.19,80,39,4,16806,2009
34,35620,2,4,2,60001,215932,1,4387.9,37,40,1,40000,2009
34,35620,2,3,2,84280,193296,1,3892.46,50,43,1,44500,2009
34,35620,2,2,2,42000,215932,1,4387.9,38,39,7,42000,2009
34,35620,2,3,1,161236,306359,1,3261.51,61,39,1,9169,2009
34,35620,2,2,1,119275,284909,1,2979.47,51,43,5,100050,2009
34,35620,2,3,1,137405,285417,1,2919.88,59,44,1,64000,2009
34,35620,2,2,1,125000,368806,1,3223.34,26,44,1,73500,2009
34,35620,2,3,2,173341,332595,1,3003.89,44,44,1,141001,2009
34,35620,2,4,1,173575,162834,1,3010.17,39,43,1,105125,2009
34,35620,2,5,1,390523,163101,1,2848.97,45,45,1,389761,2009
34,35620,2,3,1,243323,291772,1,2716.6,63,39,1,186273,2009
34,35620,2,4,1,128524,139712,1,2723.84,42,39,1,8262,2009
34,35620,2,4,1,175200,136585,1,2909.15,38,43,1,175100,2009
34,35620,2,2,1,215267,261567,1,3398.89,74,46,1,129950,2009
34,35620,2,5,1,338688,138499,1,2932.38,42,45,1,287678,2009
34,35620,2,3,1,100169,142246,1,0.0,58,43,1,45169,2009
34,35620,2,4,1,11022,153301,1,0.0,49,45,1,1022,2009
34,35620,2,4,1,104096,147461,1,0.0,43,39,1,48,2009
34,35620,2,4,1,330189,148228,1,0.0,45,44,1,213580,2009
34,35620,2,5,1,138060,154098,1,0.0,48,43,1,104030,2009
34,35620,2,5,1,263000,179006,1,0.0,64,46,1,165000,2009
34,35620,2,3,1,152000,213525,1,0.0,61,44,1,141750,2009
34,35620,2,4,1,41796,143176,1,0.0,43,46,1,1898,2009
34,35620,2,3,1,132373,170163,1,0.0,56,44,1,60000,2009
34,35620,2,4,1,132216,173896,1,0.0,43,43,1,1108,2009
34,35620,2,2,1,57330,192747,1,0.0,42,44,1,-2750,2009
34,35620,2,3,1,62286,169973,1,0.0,54,43,1,1043,2009
34,35620,2,4,1,92060,192747,1,0.0,42,44,1,3530,2009
34,35620,2,5,1,200654,170141,1,0.0,45,44,1,79827,2009
34,35620,2,4,1,850319,173896,1,0.0,42,43,1,416099,2009
34,35620,2,4,1,90122,249456,1,0.0,41,43,1,15060,2009
34,35620,2,5,1,399923,170141,1,0.0,45,43,1,5162,2009
34,35620,2,4,1,224354,190835,1,0.0,38,43,1,223650,2009
34,35620,2,4,1,403605,192747,1,0.0,43,44,1,11083,2009
34,35620,2,2,1,177000,173596,1,0.0,30,43,1,61000,2009
34,35620,2,4,2,48141,239599,1,0.0,37,39,1,25900,2009
34,35620,2,4,1,174138,145299,1,0.0,37,43,1,170628,2009
34,35620,2,4,1,174700,163475,1,0.0,55,43,1,150000,2009
34,35620,2,4,1,165000,200460,1,0.0,46,44,1,132500,2009
34,35620,2,5,1,198046,162696,1,0.0,48,43,1,64568,2009
34,35620,2,5,1,163268,149002,1,0.0,41,45,1,156634,2009
34,35620,2,3,1,175000,149002,1,0.0,40,44,1,82500,2009
34,35620,2,4,1,289000,134845,1,0.0,57,43,1,187000,2009
34,35620,2,6,1,389000,155808,1,0.0,52,43,1,35000,2009
34,35620,2,5,2,95189,115425,1,0.0,19,37,7,16800,2009
34,35620,2,2,2,45000,137556,2,0.0,40,34,5,30000,2009
34,35620,2,2,2,120104,181334,1,0.0,50,41,1,65054,2009
34,35620,2,7,1,89038,151228,1,3230.89,48,43,1,78230,2009
34,35620,2,3,1,100289,255799,1,2830.11,64,39,1,69163,2009
34,35620,2,1,1,19380,281394,2,2817.06,64,39,7,19380,2009
34,35620,2,1,1,51893,295528,2,3027.49,60,44,4,51893,2009
34,35620,2,4,1,448470,306359,1,3120.52,57,43,1,390442,2009
34,35620,2,3,1,112070,151228,1,3230.89,45,44,1,112035,2009
34,35620,2,4,1,65000,130579,1,2526.25,36,39,1,0,2009
34,35620,2,1,1,35904,315580,2,3138.62,80,44,7,35904,2009
34,35620,2,1,1,20477,303782,2,3036.2,68,38,4,20477,2009
34,35620,2,1,1,33010,296235,2,3022.34,53,43,7,33010,2009
34,35620,2,1,1,86422,303782,2,3036.2,69,44,5,86422,2009
34,35620,2,6,1,147993,163101,1,2768.52,51,39,1,50084,2009
34,35620,2,2,1,43539,305863,1,2815.02,55,39,1,25000,2009
34,35620,2,2,1,46713,303070,1,2955.09,85,34,4,15260,2009
34,35620,2,4,1,266495,136585,1,2542.05,39,41,1,206365,2009
34,35620,2,3,1,119122,294573,1,2785.9,67,39,1,75965,2009
34,35620,2,2,1,162000,280884,1,3451.55,62,45,1,122500,2009
34,35620,2,3,1,208780,259686,1,2599.0,44,42,1,108780,2009
34,35620,2,1,2,9461,165548,2,0.0,71,40,5,9461,2009
34,35620,2,2,2,79484,138299,2,0.0,52,39,5,29284,2009
34,35620,2,3,1,131469,169568,1,0.0,62,45,4,125185,2009
34,35620,2,5,1,20734,175182,1,0.0,37,39,1,17089,2009
34,35620,2,5,1,163993,124659,1,0.0,43,43,1,60662,2009
34,35620,2,3,1,110351,132349,1,0.0,33,44,1,60000,2009
34,35620,2,1,2,30005,291113,2,2881.65,30,39,6,30005,2009
34,35620,2,1,2,0,255799,2,2626.12,66,39,4,0,2009
34,35620,2,3,1,128000,125238,1,2683.11,34,43,1,28000,2009
34,35620,2,3,1,81128,147933,1,3120.52,56,46,1,38064,2009
34,35620,2,3,1,60310,284909,1,3120.52,58,42,1,49005,2009
34,35620,2,1,1,36005,277374,2,2914.34,58,39,5,36005,2009
34,35620,2,4,1,92200,283552,1,2984.17,48,39,1,21000,2009
34,35620,2,1,1,114000,322698,2,3233.54,54,43,5,114000,2009
34,35620,2,1,1,8507,312688,2,3335.05,73,39,5,8507,2009
34,35620,2,1,1,39103,255799,2,2626.12,66,39,4,39103,2009
34,35620,2,4,1,48900,147933,1,3120.52,58,40,1,23900,2009
34,35620,1,1,1,18064,288894,2,2799.97,75,39,4,18064,2009
34,35620,1,1,1,7891,251155,2,2578.44,67,39,4,7891,2009
34,35620,1,1,1,10157,288894,2,2799.97,76,42,7,10157,2009
34,35620,1,1,1,22460,300797,2,3223.81,61,39,4,22460,2009
34,35620,2,4,1,81904,161639,1,3074.53,42,39,1,36904,2009
34,35620,2,3,1,122014,162834,1,3010.17,36,43,1,49007,2009
34,35620,2,3,1,40000,134699,1,3074.53,44,43,1,5000,2009
34,35620,2,1,1,9600,315580,2,3138.62,85,39,4,9600,2009
34,35620,2,4,1,120012,162834,1,3273.15,47,43,1,120006,2009
34,35620,2,2,1,41040,315580,1,2986.54,68,43,1,26020,2009
34,35620,2,1,2,50506,312670,2,3298.35,24,43,7,50506,2009
34,35620,2,1,1,50050,281394,2,2817.06,64,43,7,50050,2009
34,35620,2,1,1,76142,165632,2,3183.04,68,44,5,76142,2009
34,35620,2,2,1,35374,279710,1,3264.82,72,39,1,25187,2009
34,35620,2,2,1,138300,187812,1,3456.99,64,45,1,18270,2009
34,35620,2,8,1,82027,232899,1,6382.16,43,43,1,82027,2009
34,35620,2,3,2,43004,108370,1,3722.28,50,39,4,24002,2009
34,35620,2,2,1,26000,308862,1,2950.36,65,39,4,0,2009
34,35620,2,1,1,466791,270436,2,2905.17,37,44,7,466791,2009
34,35620,2,5,1,70970,190764,1,3711.14,74,39,1,12041,2009
34,35620,2,5,2,17000,102618,1,2408.21,34,39,1,17000,2009
34,35620,2,4,2,106443,155324,1,2880.48,17,38,3,13157,2009
34,35620,2,6,1,93004,205469,1,3630.21,49,43,1,46002,2009
34,35620,2,1,2,16800,288787,2,3229.79,49,39,7,16800,2009
34,35620,2,7,2,32900,102769,1,2217.59,28,39,7,0,2009
34,35620,2,4,2,34000,99585,1,3407.87,34,33,7,19000,2009
34,35620,2,7,2,77860,108476,2,3594.06,45,33,7,22260,2009
34,35620,2,3,1,168300,306359,1,3283.42,60,39,1,1500,2009
34,35620,2,3,1,22200,129492,1,2407.8,44,39,5,22200,2009
34,35620,2,3,1,63002,151228,1,2984.17,46,43,5,49002,2009
34,35620,2,2,1,23877,274154,1,2851.75,85,39,1,16850,2009
34,35620,2,3,2,25002,363528,1,3010.17,35,43,1,25002,2009
34,35620,2,2,2,84742,138632,1,3000.65,37,40,5,84742,2009
34,35620,2,2,2,80000,161639,1,3256.11,57,42,1,40000,2009
34,35620,2,1,2,80890,309541,2,3251.15,80,46,4,80890,2009
34,35620,2,1,2,35040,285417,2,2919.88,55,39,7,35040,2009
34,35620,2,1,1,19377,315580,2,3138.62,78,34,4,19377,2009
34,35620,2,4,2,28500,158148,1,3273.15,49,43,1,25500,2009
34,35620,2,3,2,67434,191703,1,3330.55,58,43,5,32742,2009
34,35620,2,5,1,11949,208843,1,3572.87,49,39,7,5700,2009
34,35620,2,4,2,25800,221002,1,4018.41,43,39,7,23200,2009
34,35620,2,2,2,82000,201135,1,3686.41,52,43,5,32000,2009
34,35620,2,2,2,104196,116236,2,3221.33,43,39,5,52196,2009
34,35620,2,4,2,57829,86225,1,2160.59,15,35,7,0,2009
34,35620,2,3,2,58000,185591,1,4240.53,37,39,7,23000,2009
34,35620,2,1,1,17600,145966,2,3745.91,54,43,5,17600,2009
34,35620,2,2,1,30000,122266,1,2329.2,15,35,1,0,2009
34,35620,2,1,1,82549,274703,2,2745.64,71,39,4,82549,2009
34,35620,2,2,1,169096,264945,1,2621.37,26,43,1,113096,2009
34,35620,2,4,2,56000,102618,1,2754.26,33,39,1,28000,2009
34,35620,2,6,2,9000,109870,1,2655.21,33,36,7,9000,2009
34,35620,2,1,2,3660,184360,2,3218.84,63,42,5,3660,2009
34,35620,2,2,2,36000,328682,1,3424.74,20,39,1,33500,2009
34,35620,2,3,1,67680,118016,1,3029.29,36,39,1,17680,2009
34,35620,2,4,1,127389,259686,1,3229.79,49,40,1,45000,2009
34,35620,2,4,1,49004,280651,1,2962.39,31,39,1,22002,2009
34,35620,2,2,1,92000,184360,2,3218.84,62,44,5,42000,2009
34,35620,2,3,1,147970,136585,1,3043.86,50,39,1,81285,2009
34,35620,2,4,1,55000,173605,1,0.0,75,33,1,0,2009
34,35620,2,2,1,14182,165548,1,0.0,72,39,1,7337,2009
34,35620,1,1,1,29105,176283,2,0.0,78,43,7,29105,2009
34,35620,2,5,1,50000,146554,1,0.0,31,39,1,50000,2009
34,35620,2,2,1,73000,137470,1,0.0,57,39,1,18000,2009
34,35620,2,4,1,42000,116588,1,0.0,37,40,1,10000,2009
34,35620,2,3,1,50488,127461,1,0.0,57,39,1,16488,2009
34,35620,2,2,2,51000,132683,2,0.0,24,33,6,25000,2009
34,35620,2,6,1,151703,142246,1,0.0,47,39,1,50323,2009
34,35620,1,2,2,145000,153344,1,0.0,58,40,1,95000,2009
34,35620,2,1,1,32000,127461,2,0.0,55,39,7,32000,2009
34,35620,2,5,2,40000,110400,1,0.0,32,33,7,20000,2009
34,35620,2,3,2,104000,126683,1,0.0,31,39,7,42000,2009
34,35620,2,4,1,143300,124356,1,0.0,35,42,7,44388,2009
34,35620,2,3,2,28900,122452,1,0.0,39,41,5,0,2009
34,35620,2,4,2,19002,126966,1,0.0,38,39,7,19002,2009
34,35620,2,1,1,9444,150093,2,0.0,65,39,5,9444,2009
34,35620,2,5,1,149480,168215,1,0.0,48,44,1,140000,2009
34,35620,2,4,1,128076,172097,1,0.0,41,43,1,124038,2009
34,35620,2,4,2,61527,186268,1,0.0,24,40,1,16525,2009
34,35620,2,1,1,9005,209452,2,0.0,67,36,4,9005,2009
34,35620,2,2,1,50617,223194,1,0.0,67,42,4,15617,2009
34,35620,2,2,3,50822,153418,2,0.0,50,37,7,5820,2009
34,35620,2,1,2,47000,197103,2,0.0,53,37,6,47000,2009
34,35620,2,1,2,0,124291,2,0.0,32,39,5,0,2009
34,35620,2,4,1,205810,106197,1,0.0,41,43,1,120404,2009
34,35620,2,4,1,118501,135723,1,0.0,55,40,1,105400,2009
34,35620,2,4,1,173582,165818,1,0.0,56,43,1,110025,2009
34,35620,2,2,2,30157,137556,2,0.0,64,33,5,8157,2009
34,35620,2,4,2,501465,122140,1,0.0,29,36,7,436465,2009
34,35620,2,3,2,60004,133493,1,0.0,31,37,6,21002,2009
34,36140,4,2,1,100500,270984,1,2977.75,28,43,1,55000,2009
34,36140,4,3,1,110661,129492,1,2407.8,44,39,5,30000,2009
34,36140,4,2,1,31090,289457,1,3089.34,65,39,1,26357,2009
34,36140,4,4,1,20000,151228,1,3233.54,52,43,1,0,2009
34,36140,4,2,1,62000,285417,1,2919.88,59,39,1,32000,2009
34,36140,4,4,1,145556,163101,1,2952.99,48,43,5,15981,2009
34,36140,4,2,1,158450,122962,1,2815.02,57,40,1,120250,2009
34,36140,4,5,1,50000,144233,1,2807.3,39,40,1,40000,2009
34,36140,4,1,1,25012,309541,2,3251.15,85,37,4,25012,2009
34,36140,4,2,2,20314,136626,1,0.0,75,40,1,11957,2009
34,36140,4,1,2,100000,106856,2,0.0,26,44,7,100000,2009
34,36140,4,3,1,130040,158398,1,0.0,44,44,1,60040,2009
34,37980,2,2,2,87115,404872,2,4387.9,37,42,7,32095,2009
34,37980,2,3,2,0,135057,1,2553.73,32,39,7,0,2009
34,37980,2,2,2,86624,212454,1,3692.77,63,40,1,50000,2009
34,37980,2,4,1,303744,129492,1,3120.52,58,45,1,202395,2009
34,37980,2,2,1,244482,277374,1,2914.34,59,39,1,61241,2009
34,37980,2,2,1,92539,255799,1,2626.12,69,43,1,11213,2009
34,37980,2,4,1,169411,129492,1,3120.52,58,43,1,118226,2009
34,37980,2,4,1,140202,113019,1,2114.54,36,43,1,45000,2009
34,37980,2,3,1,213815,151952,1,3230.89,48,43,1,130500,2009
34,37980,2,5,1,131269,135057,1,3013.7,35,43,1,131248,2009
34,37980,2,3,2,20472,161639,1,3074.53,43,39,1,20472,2009
34,37980,2,1,2,100000,326408,2,3441.34,59,43,5,100000,2009
34,37980,2,3,2,27720,161639,1,3003.89,41,39,1,18510,2009
34,37980,2,4,2,91000,161359,1,2579.13,36,43,1,91000,2009
34,37980,2,3,1,285419,305863,1,2613.3,61,40,1,193798,2009
34,37980,2,5,1,151736,163101,1,1995.25,73,43,1,34957,2009
34,37980,2,3,2,35750,133780,1,2673.65,42,41,1,0,2009
34,37980,2,2,1,123371,281894,1,2613.3,61,39,6,123371,2009
34,37980,2,2,1,84052,108370,1,2848.97,47,40,1,46026,2009
34,37980,2,1,1,13337,181286,2,3235.22,85,39,4,13337,2009
34,37980,2,4,1,83000,163101,1,2768.52,50,39,1,72000,2009
34,37980,2,5,1,148411,163101,1,2952.99,46,39,1,9295,2009
34,37980,2,4,1,30004,163101,1,2952.99,47,41,1,15004,2009
34,37980,2,3,1,218649,291772,1,2613.3,62,40,1,135000,2009
34,37980,2,1,2,36000,305814,2,2952.99,45,39,3,36000,2009
34,37980,2,3,1,199166,307421,1,3021.74,56,43,1,25816,2009
34,37980,2,3,1,115400,305863,1,2768.52,50,43,1,39400,2009
34,37980,2,3,1,149150,305814,1,2952.99,45,39,1,26075,2009
34,37980,2,2,1,86934,329815,2,3451.55,60,44,5,61734,2009
34,37980,2,1,1,30000,194333,2,3379.32,52,40,4,30000,2009
34,37980,2,3,2,75005,194303,1,3767.53,42,39,2,15003,2009
34,37980,2,1,1,13157,285740,2,2923.19,85,39,4,13157,2009
34,37980,2,2,1,0,294573,1,3180.9,63,43,1,0,2009
34,37980,2,1,1,10157,285740,2,2923.19,77,40,5,10157,2009
34,37980,2,2,1,151548,269972,1,3043.86,50,37,1,101337,2009
34,37980,2,4,1,106008,138499,1,3229.79,46,43,1,55504,2009
34,37980,2,5,1,125000,138499,1,2599.0,40,43,5,0,2009
34,37980,2,2,1,557788,309360,1,3451.55,62,39,1,150034,2009
34,37980,2,1,1,35157,280254,2,2799.89,73,43,4,35157,2009
34,37980,2,2,2,0,320001,1,10052.0,27,39,7,0,2009
34,37980,2,2,2,36400,396313,1,4361.97,42,39,7,36400,2009
34,37980,2,3,2,27901,235817,1,5546.2,34,43,5,27901,2009
34,37980,2,3,2,101514,211367,2,8429.98,40,39,7,40000,2009
34,37980,2,3,1,55400,158148,1,2934.11,49,42,5,55400,2009
34,37980,2,5,1,109454,161639,1,3273.15,48,46,1,44939,2009
34,37980,2,1,1,39946,315580,2,3138.62,85,42,5,39946,2009
34,37980,2,5,2,58002,196697,1,3223.34,28,39,1,54000,2009
34,37980,2,1,1,65185,279710,2,2846.09,73,39,4,65185,2009
34,37980,2,2,1,142907,287607,1,2927.62,75,43,1,80591,2009
34,37980,2,2,1,48492,291772,1,2847.32,61,40,1,9200,2009
34,37980,2,1,1,90036,189887,2,3045.92,68,44,5,90036,2009
34,37980,2,2,1,128557,307421,1,2745.64,71,39,1,113357,2009
34,37980,2,2,1,205446,307421,1,2613.3,61,45,1,113396,2009
34,37980,2,5,1,108891,133780,1,2848.97,45,44,1,106654,2009
34,37980,2,2,2,51770,163127,1,2956.44,54,43,6,51770,2009
34,37980,2,3,1,110000,264945,1,2754.26,30,42,1,48000,2009
34,37980,2,2,1,35174,308862,1,2745.64,68,40,1,14307,2009
34,37980,2,1,1,110533,288794,2,2815.02,56,43,7,110533,2009
34,37980,2,2,1,60481,280884,1,3142.93,59,44,1,59723,2009
34,37980,2,2,1,100296,280884,1,2884.88,59,39,1,64032,2009
34,37980,2,1,1,64941,197116,2,3709.57,72,40,4,64941,2009
34,37980,2,2,1,70574,184360,1,3393.64,66,40,1,35815,2009
