Merge,State,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year,County
34418,22,2,2,1,149800,220516,1,2188.52,28,43,1,102400,1994,
34417,22,2,4,1,79923,103636,1,2921.64,45,44,1,73623,1994,
34416,22,2,1,1,14396,244848,2,2450.8,67,39,4,14396,1994,
34415,22,2,3,1,62300,232833,1,2121.25,37,40,1,31250,1994,
34414,22,2,1,1,692,204341,2,2075.86,75,33,4,692,1994,
34403,22,2,2,1,52884,166683,1,1926.98,63,39,1,40142,1994,
34408,22,2,2,2,30915,144528,1,0.0,56,42,1,9914,1994,
34407,22,2,1,2,0,119095,2,0.0,60,31,4,0,1994,
34406,22,2,6,1,36353,99375,1,2219.93,63,39,1,24000,1994,
34405,22,2,1,3,47489,203537,2,2042.99,60,39,7,47489,1994,
34398,22,2,1,1,44451,206231,2,2099.36,73,40,4,44451,1994,
34402,22,2,1,1,9304,166683,2,1664.38,60,43,4,9304,1994,
34401,22,2,4,1,202600,198456,1,1926.98,63,39,1,75600,1994,
34400,22,2,3,1,121000,221848,1,2182.46,44,44,1,21000,1994,
34399,22,2,5,1,90000,221848,1,2148.43,40,43,1,90000,1994,
34397,22,2,4,1,50459,192846,1,1910.58,48,39,1,27003,1994,
34396,22,2,1,1,30888,218644,2,2174.27,47,39,6,30888,1994,
34395,22,2,1,1,18493,184969,2,1797.1,85,39,4,18493,1994,
34394,22,2,1,1,68460,122894,2,2141.89,57,46,7,68460,1994,
34393,22,2,4,1,44900,208370,1,2082.32,63,33,4,87,1994,
34392,22,2,3,1,103050,192600,1,2005.57,29,46,1,41025,1994,
34391,22,2,3,1,55912,221848,1,2148.43,40,39,1,42054,1994,
34390,22,2,4,1,56550,193420,1,2148.43,41,43,1,40200,1994,
34389,22,2,2,1,63000,198456,1,1859.24,55,44,1,38000,1994,
34388,22,2,1,1,38105,184969,2,1797.1,89,44,4,38105,1994,
34387,22,2,2,1,12400,192846,1,1910.58,49,43,5,12400,1994,
34385,22,2,3,2,3825,192846,1,1910.58,47,43,5,0,1994,
34384,22,2,2,2,27320,99248,1,1985.17,33,40,7,27320,1994,
34383,22,2,3,2,28000,200595,1,1982.49,29,39,1,3000,1994,
34382,22,2,1,1,9600,172595,2,1705.0,84,39,5,9600,1994,
34381,22,2,4,1,58520,104849,1,2198.81,31,41,1,27450,1994,
34380,22,2,4,1,117677,210754,1,1877.79,49,43,1,50081,1994,
34379,22,2,2,1,13718,172595,1,1945.84,83,43,1,9637,1994,
34378,22,2,2,1,102067,202685,1,1716.36,65,40,1,41652,1994,
34377,22,2,5,1,112502,154427,1,1620.93,49,44,1,52251,1994,
34376,22,2,4,1,80000,154427,1,1877.79,56,44,1,80000,1994,
34375,22,2,5,1,110340,116399,1,2262.09,57,40,1,21170,1994,
34374,22,2,2,2,55000,218994,1,2178.29,25,39,1,20000,1994,
34373,22,2,1,2,62400,205274,2,2112.78,35,40,7,62400,1994,
34372,22,2,1,2,20800,192880,2,2070.47,52,40,5,20800,1994,
34371,22,2,1,1,6870,172595,2,1705.0,80,34,4,6870,1994,
34370,22,2,4,2,41134,105457,1,0.0,29,41,1,25047,1994,
34369,22,2,4,1,48800,206638,1,2198.81,34,40,1,27900,1994,
34368,22,2,6,1,196702,200339,1,2162.47,58,41,1,35101,1994,
34367,22,2,6,1,87290,210754,1,2034.03,48,41,1,40020,1994,
34366,22,2,1,1,2964,172595,2,1705.0,89,39,4,2964,1994,
34490,22,2,4,1,45799,241951,1,2378.97,30,40,1,44483,1994,
34489,22,2,5,1,132500,122370,1,0.0,68,46,1,131000,1994,
34506,22,2,4,1,65885,202393,1,2020.96,31,43,1,51730,1994,
34505,22,2,2,1,142852,195156,1,1714.46,56,43,1,83426,1994,
34504,22,2,1,2,24013,286284,2,2752.09,28,40,7,24013,1994,
34503,22,2,4,1,35350,261376,1,2472.43,35,40,1,35280,1994,
34502,22,2,2,2,50360,169662,1,1647.71,37,40,7,50360,1994,
34501,22,2,1,2,17158,249567,2,2528.58,36,40,7,17158,1994,
34500,22,2,3,1,38199,241951,1,2506.37,43,43,1,37599,1994,
34498,22,2,1,2,23521,110310,2,2314.96,22,43,7,23521,1994,
34497,22,2,2,1,63006,275167,1,2146.89,70,43,1,52753,1994,
34496,22,2,4,1,77000,249567,1,2646.8,37,43,1,56000,1994,
34495,22,2,4,1,100700,249567,1,2646.8,38,43,1,100350,1994,
34494,22,2,4,1,105204,241951,1,2378.97,33,43,1,105102,1994,
34493,22,2,6,1,62121,221302,1,2214.0,42,39,1,0,1994,
34492,22,2,4,1,115450,233841,1,2203.32,56,43,1,47300,1994,
34491,22,2,5,1,153354,199587,1,2030.13,46,39,1,36200,1994,
34508,22,2,3,1,40580,189075,1,1837.82,81,40,1,30760,1994,
34507,22,2,6,1,139766,214610,1,1989.19,41,46,1,54000,1994,
34487,22,2,4,2,30945,199587,1,2506.37,44,43,1,23005,1994,
34516,22,2,2,1,334741,197307,1,2138.51,60,40,1,302640,1994,
34515,22,2,1,1,9000,183256,2,1806.13,36,40,7,9000,1994,
34514,22,2,4,1,82200,197199,1,1921.02,32,43,1,50100,1994,
34513,22,2,3,1,116892,104631,1,0.0,34,43,1,61208,1994,
34512,22,2,2,1,33629,189075,1,1842.59,71,39,1,9729,1994,
34511,22,2,3,1,45418,126295,1,1837.82,75,39,1,14556,1994,
34510,22,2,3,1,123030,202393,1,1987.51,28,43,1,48015,1994,
34509,22,2,4,1,19060,193385,1,1714.46,56,39,1,10650,1994,
34486,22,2,4,1,53815,217605,1,1999.28,45,43,1,52460,1994,
34485,22,2,2,1,31560,210361,1,2361.83,68,39,1,19302,1994,
34484,22,2,1,1,0,228588,2,2203.32,58,33,4,0,1994,
34483,22,2,4,2,18460,117725,1,0.0,40,39,5,15449,1994,
34482,22,2,4,2,25021,103986,1,0.0,44,34,6,10021,1994,
34481,22,2,1,1,7530,234589,2,2367.06,79,34,4,7530,1994,
34480,22,2,6,2,139364,221302,1,2214.0,43,39,1,41040,1994,
34479,22,2,3,2,99718,121692,1,2739.53,33,43,1,50109,1994,
34478,22,2,1,2,28000,239583,2,2506.37,43,39,7,28000,1994,
34477,22,2,2,2,65235,199225,1,1935.97,47,44,1,36235,1994,
34476,22,2,1,2,35301,176399,2,1707.77,82,39,4,35301,1994,
34475,22,2,1,2,15106,176399,2,1707.77,81,36,4,15106,1994,
34474,22,2,1,2,33014,199225,2,1918.17,40,41,7,33014,1994,
34473,22,2,2,1,86555,176399,1,2206.71,73,40,1,45740,1994,
34472,22,2,4,1,62674,200368,1,2038.34,38,39,1,52969,1994,
34471,22,2,2,2,43040,207458,1,2074.7,33,39,7,16640,1994,
34517,22,2,3,1,99250,169022,1,1925.1,54,39,1,48250,1994,
62509,22,4,2,2,31961,213546,2,2042.92,22,39,7,13994,1994,
34365,22,4,1,1,3996,186290,2,1845.95,71,35,4,3996,1994,
34364,22,4,1,1,11136,199932,2,2015.99,71,34,4,11136,1994,
34363,22,4,2,1,99801,217281,1,2174.42,44,39,1,0,1994,
34361,22,4,1,2,40193,212621,2,2625.26,71,37,5,40193,1994,
34359,22,4,1,1,45700,204687,2,2105.98,39,31,5,45700,1994,
34358,22,4,1,1,55990,240214,2,2483.18,48,40,5,55990,1994,
34354,22,4,2,2,26045,208080,2,2043.35,29,43,7,26045,1994,
34352,22,4,1,1,6200,193126,2,1917.77,64,35,7,6200,1994,
34351,22,4,1,2,20000,225427,2,2192.66,23,43,7,20000,1994,
34350,22,4,4,1,69500,214610,1,1906.81,45,39,1,45000,1994,
34349,22,4,2,1,12871,234589,1,2367.06,84,35,1,8527,1994,
34348,22,4,3,1,94804,214780,1,2589.01,42,44,1,40202,1994,
34347,22,4,8,1,81792,124783,1,2430.49,52,34,1,20039,1994,
34346,22,4,1,2,29700,233117,2,2378.97,31,40,7,29700,1994,
34345,22,4,3,2,21977,200368,1,2074.7,34,43,1,11900,1994,
34343,22,4,2,2,20000,193892,2,1886.41,25,43,7,10000,1994,
34341,22,4,1,2,0,181372,2,1713.09,57,40,5,0,1994,
34340,22,4,2,2,27000,199225,1,1918.17,41,39,5,26000,1994,
34339,22,4,2,2,49438,200719,2,1935.97,49,40,5,28369,1994,
34334,22,4,5,1,91216,194635,1,2082.83,42,39,1,82756,1994,
34316,22,4,2,1,77911,176512,1,1781.54,52,43,7,57111,1994,
34315,22,4,2,3,133500,214920,1,2246.4,28,43,1,120500,1994,
34333,22,4,3,1,39124,227441,1,2327.85,30,39,1,34037,1994,
34331,22,4,1,2,41300,222076,2,2271.35,36,43,5,41300,1994,
34329,22,4,3,1,27633,168542,1,1694.75,61,39,5,24868,1994,
34328,22,4,2,1,10461,194612,1,1991.74,70,34,5,10461,1994,
34327,22,4,2,1,15353,217119,1,2280.22,42,40,7,6800,1994,
34326,22,4,2,1,9542,225505,1,2255.21,73,34,1,3386,1994,
34325,22,4,4,1,58042,232833,1,2302.09,30,39,1,34704,1994,
34324,22,4,1,2,29149,195811,2,1982.41,63,40,4,29149,1994,
34323,22,4,1,2,4188,195811,2,1982.41,63,35,7,4188,1994,
34322,22,4,1,2,6132,195811,2,1982.41,64,32,4,6132,1994,
34321,22,4,1,2,5527,205667,2,2037.69,79,34,6,5527,1994,
34320,22,4,2,1,45400,198987,1,1859.24,59,39,4,14200,1994,
34319,22,4,3,1,51530,192600,1,2007.64,30,39,1,32015,1994,
34318,22,4,2,2,25896,216094,2,2173.97,19,40,7,12206,1994,
34759,22,4,5,2,20083,227441,1,2327.85,34,39,1,11256,1994,
34745,22,4,1,2,13896,175025,2,1714.84,65,40,4,13896,1994,
34786,22,4,3,1,140632,217281,1,2233.28,54,46,1,95421,1994,
34778,22,4,2,1,140000,192653,2,1906.81,45,39,7,70000,1994,
34777,22,4,3,1,89500,193385,1,1906.81,49,43,1,87000,1994,
34776,22,4,4,1,59567,193385,1,1906.81,46,41,1,50000,1994,
34773,22,4,3,2,35000,266600,1,2698.91,30,39,7,35000,1994,
34771,22,4,4,2,24835,245431,1,0.0,29,41,1,21900,1994,
34767,22,4,1,2,39312,200719,2,1935.97,47,39,6,39312,1994,
34764,22,4,2,1,40000,217457,1,2098.4,60,39,1,0,1994,
34886,22,4,4,1,32976,205506,1,2072.74,31,41,1,32656,1994,
34885,22,4,4,2,11446,99140,1,2109.5,32,40,5,11446,1994,
34887,22,4,3,1,20652,205506,1,2072.74,34,39,1,1500,1994,
34889,22,4,5,1,12678,225765,1,2283.5,60,35,5,12678,1994,
34888,22,4,1,1,14000,110863,2,0.0,47,34,7,14000,1994,
34890,22,4,6,1,35750,212429,1,2077.01,52,39,1,15000,1994,
34891,22,4,3,1,46312,305548,1,3034.28,51,37,6,24752,1994,
34895,22,4,1,1,67000,226794,2,2383.81,32,39,5,67000,1994,
34894,22,4,3,2,18100,141076,1,2431.99,54,39,1,16300,1994,
34893,22,4,1,1,34560,210925,2,2165.2,60,40,5,34560,1994,
34892,22,4,4,1,67162,186703,1,2071.11,45,39,1,25000,1994,
34903,22,4,2,1,30405,198320,1,2043.33,78,36,5,3078,1994,
34902,22,4,5,1,60000,94642,1,2875.47,64,36,1,20000,1994,
34907,22,4,1,1,10187,204631,2,2069.83,70,39,4,10187,1994,
34906,22,4,1,2,35000,223902,2,2234.37,64,35,5,35000,1994,
34905,22,4,1,1,13586,210470,2,2113.18,44,46,6,13586,1994,
34904,22,4,3,1,54103,215781,1,2079.15,54,40,1,42100,1994,
34901,22,4,1,1,8910,198320,2,2043.33,80,37,4,8910,1994,
34900,22,4,2,1,8547,200533,1,2045.23,40,43,7,8547,1994,
34898,22,4,2,1,17052,215174,1,2436.33,67,35,1,10110,1994,
34897,22,4,2,1,42120,217801,1,2280.31,44,39,5,18720,1994,
34911,22,4,1,1,21800,189857,2,1860.56,35,43,6,21800,1994,
34909,22,4,5,1,73880,181887,1,1783.99,42,40,1,9680,1994,
34908,22,4,2,1,40532,204778,1,2137.34,44,39,6,40532,1994,
34912,22,4,6,1,68421,94928,1,1860.56,38,42,5,42696,1994,
34884,22,4,3,1,19860,111556,1,2072.8,54,39,1,19836,1994,
35381,22,4,4,1,35414,99168,1,1891.58,41,40,1,22904,1994,
35384,22,4,4,1,50220,222730,1,2266.96,31,39,5,45200,1994,
35383,22,4,4,1,76932,97426,1,1897.2,49,40,1,23925,1994,
35382,22,4,2,1,0,203633,1,2010.42,77,39,1,0,1994,
35364,22,4,3,2,45634,207983,1,2103.74,70,37,4,9126,1994,
35363,22,4,2,2,77020,249287,2,2480.48,23,43,7,32020,1994,
35380,22,4,4,1,319532,208379,1,2017.46,40,43,1,319257,1994,
35379,22,4,4,1,99038,175963,1,1757.02,50,43,5,63601,1994,
35378,22,4,4,1,59946,175963,1,1991.01,54,40,1,10438,1994,
35377,22,4,3,1,54304,184264,1,1836.12,49,39,7,26042,1994,
35376,22,4,4,1,78484,181887,1,1909.26,34,43,1,40242,1994,
35375,22,4,2,1,15968,199819,1,1983.14,75,40,4,10368,1994,
35374,22,4,1,1,9974,199819,2,1983.14,77,35,4,9974,1994,
35373,22,4,2,1,46534,178468,1,1861.64,90,32,4,9534,1994,
35372,22,4,1,1,15540,198047,2,1969.02,39,40,5,15540,1994,
35371,22,4,4,1,62776,192966,1,2071.42,42,43,1,53979,1994,
35370,22,4,2,1,54730,199005,1,2046.12,65,39,1,17230,1994,
35369,22,4,5,1,41874,112860,1,2493.79,63,34,1,16647,1994,
35368,22,4,4,2,26486,243219,1,2419.59,37,39,1,3006,1994,
35367,22,4,1,2,6239,214585,2,2319.46,65,36,4,6239,1994,
35366,22,4,1,2,10622,201740,2,1966.87,40,37,5,10622,1994,
35365,22,4,2,2,19598,207983,1,2103.74,70,39,1,5254,1994,
35330,22,4,2,2,33612,159584,1,1609.51,76,44,1,9746,1994,
35329,22,4,2,2,23556,259273,1,2596.9,49,39,7,11700,1994,
35328,22,4,2,2,28000,173228,2,1841.04,57,39,7,0,1994,
35327,22,4,1,2,16914,196761,2,1965.34,70,37,5,16914,1994,
35326,22,4,2,1,28588,162198,1,2041.83,79,43,1,16202,1994,
35325,22,4,5,1,70080,197353,1,2003.52,44,43,1,70040,1994,
35324,22,4,4,1,103750,197353,1,2071.11,47,40,1,62875,1994,
35323,22,4,4,1,111607,186703,1,2071.11,47,44,1,81969,1994,
35322,22,4,2,1,33478,141036,1,1707.68,63,34,1,9246,1994,
35321,22,4,3,1,3792,205506,1,2131.46,31,39,7,3792,1994,
35320,22,4,2,1,24605,171399,1,1776.08,48,40,4,20605,1994,
35319,22,4,3,1,26908,173309,1,1829.06,77,35,1,12426,1994,
35316,22,4,1,2,23096,198345,2,2018.03,32,43,7,23096,1994,
35315,22,4,1,2,0,164563,2,1631.16,54,40,7,0,1994,
35314,22,4,2,2,43944,198345,2,2018.03,30,39,7,17844,1994,
35313,22,4,3,2,42247,172599,1,1807.77,33,43,3,18047,1994,
35362,22,4,1,2,21608,209680,2,2220.64,56,39,5,21608,1994,
35356,22,4,1,2,27000,175782,2,1734.02,52,40,4,27000,1994,
35355,22,4,3,2,2000,207347,1,2071.03,26,39,1,0,1994,
35354,22,4,2,1,52150,200047,1,2093.77,32,40,1,52150,1994,
35353,22,4,2,1,71911,190391,1,1826.86,66,44,1,55648,1994,
35352,22,4,2,1,49008,249870,1,2344.88,31,36,1,23004,1994,
35351,22,4,5,1,55011,186578,1,1774.95,54,34,1,30000,1994,
35350,22,4,3,1,16900,187288,1,1882.04,37,39,5,16900,1994,
35349,22,4,1,1,39700,192087,2,2003.44,43,43,7,39700,1994,
35348,22,4,3,1,101687,252608,1,2105.47,60,39,1,20437,1994,
35347,22,4,6,1,159040,200533,1,2177.45,46,42,1,70000,1994,
35346,22,4,3,1,35992,211752,1,2173.49,36,39,5,35992,1994,
35345,22,4,4,1,105030,219315,1,2113.21,52,39,1,46400,1994,
35344,22,4,5,1,41434,210295,1,2184.15,60,39,5,35830,1994,
35343,22,4,1,1,64996,223801,2,2359.18,59,44,7,64996,1994,
35341,22,4,1,2,110086,219299,2,2325.74,64,43,5,110086,1994,
35340,22,4,3,1,172673,200533,1,2177.45,46,44,1,58935,1994,
35338,22,4,3,1,39306,221492,1,2422.18,48,36,1,16806,1994,
35337,22,4,6,1,28600,254685,1,2642.94,40,37,1,13000,1994,
35336,22,4,5,1,75675,273192,1,2798.11,37,40,7,46000,1994,
35335,22,4,2,1,47653,140873,1,2771.12,53,34,1,18000,1994,
35334,22,4,3,2,54984,312713,1,2422.86,33,43,1,34984,1994,
35333,22,4,2,2,78345,238819,1,2462.42,70,36,1,22348,1994,
35332,22,4,1,2,50500,228554,2,2295.75,47,44,6,50500,1994,
35331,22,4,1,1,60135,251370,2,2570.9,24,43,7,60135,1994,
34693,22,2,1,2,23000,235736,2,2319.24,54,43,6,23000,1994,
34692,22,2,1,2,20527,268266,2,2663.08,39,39,7,20527,1994,
34700,22,2,6,1,70004,213918,1,2147.79,41,39,1,22002,1994,
34699,22,2,2,1,56929,222046,1,2220.29,49,40,1,40000,1994,
34698,22,2,1,1,11700,198742,2,1939.96,55,39,4,11700,1994,
34697,22,2,1,1,27034,188938,2,1847.9,65,40,4,27034,1994,
34696,22,2,2,2,66320,241509,2,2564.76,26,43,7,33300,1994,
34695,22,2,1,2,36030,105856,2,2041.46,27,43,7,36030,1994,
34683,22,2,5,1,55220,159299,1,1716.96,71,39,1,16,1994,
34691,22,2,1,2,27000,186063,2,1891.9,44,45,6,27000,1994,
34690,22,2,2,2,34100,241509,1,2851.48,29,39,1,30100,1994,
34689,22,2,1,2,36284,241746,2,2417.64,35,39,7,36284,1994,
34688,22,2,4,1,75500,213918,1,2147.79,40,40,1,250,1994,
34687,22,2,4,1,70767,222046,1,2172.34,44,43,1,61733,1994,
34686,22,2,4,1,163749,247203,1,2417.64,39,43,1,145749,1994,
34685,22,2,4,1,172307,222046,1,2220.29,46,44,5,80000,1994,
34684,22,2,4,1,176306,186578,1,1838.36,45,43,1,59072,1994,
34682,22,2,2,1,140885,186578,1,1838.36,46,39,1,45050,1994,
34680,22,2,2,1,66758,89608,1,0.0,75,35,1,31030,1994,
34679,22,2,2,1,24074,190391,1,1979.43,60,39,1,11374,1994,
34678,22,2,11,1,110400,188805,1,2028.0,60,39,1,35000,1994,
34676,22,2,2,1,54730,186578,1,1838.36,46,42,1,23115,1994,
34675,22,2,3,1,85992,181756,1,1867.89,75,39,1,60192,1994,
34674,22,2,1,1,6000,186578,2,1838.36,45,39,5,6000,1994,
34795,22,4,3,1,142131,198742,1,1939.96,55,43,1,40065,1994,
34794,22,4,4,2,28964,256224,1,2640.68,46,37,7,6500,1994,
34792,22,4,4,1,35869,115318,1,2179.57,43,39,1,4441,1994,
34791,22,4,5,2,30500,205019,1,2051.64,37,39,6,14000,1994,
34790,22,4,3,1,41201,186578,1,2009.7,47,39,1,40001,1994,
34789,22,4,3,1,67356,175782,1,1734.02,51,39,1,35907,1994,
34788,22,4,1,1,10110,159299,2,1602.9,72,41,7,10110,1994,
34787,22,4,3,2,0,210231,1,2093.77,33,40,7,0,1994,
34786,22,4,4,2,3720,268154,1,2706.81,22,39,7,3720,1994,
34785,22,4,5,1,109910,204644,1,2039.65,80,37,4,8910,1994,
34835,22,4,2,2,44520,212811,2,1969.97,23,39,7,29000,1994,
34833,22,4,2,2,9216,175963,1,1891.93,60,35,1,4608,1994,
34832,22,4,4,1,114712,99109,1,1843.59,55,40,1,102007,1994,
34831,22,4,4,1,54843,219370,1,2229.9,35,39,1,35081,1994,
34830,22,4,2,1,24140,205214,1,2449.56,66,36,1,23140,1994,
34829,22,4,2,1,55261,196247,1,2062.68,27,40,1,23260,1994,
34826,22,4,3,1,50000,208379,1,2017.46,40,42,1,50000,1994,
34825,22,4,2,2,75286,208379,2,2266.96,32,39,3,67865,1994,
34807,22,4,3,2,28252,112860,1,2435.02,57,39,7,6132,1994,
34806,22,4,1,2,6594,202226,2,1996.23,78,35,4,6594,1994,
34805,22,4,1,2,7548,244819,2,2912.87,34,36,7,7548,1994,
34804,22,4,1,2,6180,186298,2,1820.55,64,39,6,6180,1994,
34803,22,4,2,2,11052,126435,1,0.0,56,31,1,1800,1994,
34802,22,4,1,2,103000,235736,2,2319.24,52,42,5,103000,1994,
34801,22,4,1,2,28000,237522,2,2475.3,49,42,5,28000,1994,
34800,22,4,1,2,61059,208133,2,2172.34,42,43,7,61059,1994,
34799,22,4,2,2,46003,213918,2,2147.79,43,39,5,21003,1994,
34798,22,4,4,1,91600,213918,1,2147.79,44,39,1,35750,1994,
34797,22,4,1,1,12555,198379,2,1977.57,73,39,5,12555,1994,
34810,22,4,2,1,62710,203092,1,2015.62,77,39,5,7710,1994,
34809,22,4,3,1,102260,202549,1,2071.42,42,43,7,12720,1994,
34808,22,4,3,1,51564,101339,2,0.0,45,40,5,40173,1994,
34824,22,4,2,2,70000,202354,1,1909.9,54,39,5,50000,1994,
34823,22,4,1,2,55146,195975,2,1900.56,71,39,4,55146,1994,
34822,22,4,1,2,29830,206224,2,2003.74,74,46,7,29830,1994,
34820,22,4,2,1,12750,167480,1,1653.14,71,35,1,0,1994,
34819,22,4,1,1,25910,213112,2,2076.62,72,39,4,25910,1994,
34818,22,4,3,1,51211,201097,1,1991.7,27,43,1,26011,1994,
34817,22,4,2,1,68546,172475,1,2385.3,50,39,1,68521,1994,
34816,22,4,2,1,33196,172475,1,1653.62,52,38,5,27096,1994,
34815,22,4,3,1,103432,172475,1,1653.62,53,43,5,65307,1994,
34814,22,4,2,1,34380,187282,1,1941.0,45,44,1,7780,1994,
34813,22,4,2,1,24323,199005,1,1766.58,67,43,1,15439,1994,
34812,22,4,2,1,49500,194789,1,2126.8,25,43,1,19500,1994,
34811,22,4,1,1,7266,199005,2,2046.12,66,40,5,7266,1994,
34734,22,4,2,1,81552,149707,1,1935.84,67,40,1,37990,1994,
34733,22,4,2,1,62569,182938,1,1906.73,30,42,7,40569,1994,
34732,22,4,3,1,55462,187147,1,1864.55,39,40,1,43451,1994,
34750,22,4,1,1,17226,206134,2,2076.81,80,39,4,17226,1994,
34749,22,4,1,1,30000,200967,2,2208.62,55,39,5,30000,1994,
34748,22,4,1,1,13523,203844,2,2071.9,64,39,6,13523,1994,
34747,22,4,1,1,41540,243081,2,2460.64,57,40,4,41540,1994,
34745,22,4,1,2,7254,200376,2,2050.24,69,34,7,7254,1994,
34743,22,4,2,2,17905,312713,1,3187.67,34,45,7,17905,1994,
34742,22,4,1,1,5100,112702,2,2394.57,54,33,6,5100,1994,
34741,22,4,3,2,13968,110895,1,2191.93,41,37,7,6012,1994,
34739,22,4,6,2,20256,220031,1,2139.3,32,40,7,20256,1994,
34737,22,4,3,1,67543,184813,1,1900.42,55,39,1,37500,1994,
34736,22,4,1,1,12918,189403,2,1935.84,67,39,5,12918,1994,
34735,22,4,1,1,11282,184813,2,1900.42,59,39,4,11282,1994,
34719,22,4,3,2,25000,208847,2,2156.81,28,39,7,9000,1994,
34718,22,4,3,2,28900,108557,2,0.0,22,39,7,12000,1994,
34723,22,4,6,1,58285,201703,1,1939.65,50,39,1,31713,1994,
34722,22,4,2,1,83364,185065,1,1771.95,72,43,1,58463,1994,
34721,22,4,4,1,53300,201703,1,2115.46,46,44,1,50300,1994,
34731,22,4,2,1,27268,162198,1,1635.88,78,39,1,5870,1994,
34730,22,4,2,1,14024,162198,1,2041.83,82,36,1,9466,1994,
34729,22,4,3,1,67850,176785,1,1831.7,28,41,1,40800,1994,
34728,22,4,2,1,107062,176785,1,1831.7,29,43,1,54037,1994,
34726,22,4,5,1,69100,204011,1,1939.65,50,43,1,18700,1994,
34725,22,4,3,2,24917,222496,1,2342.04,23,39,1,19900,1994,
34717,22,2,1,1,16715,195975,2,1900.56,74,37,5,16715,1994,
34704,22,2,2,2,42250,189973,2,2126.8,25,39,7,40000,1994,
34708,22,2,4,1,37500,192966,1,1969.02,38,39,1,12500,1994,
34707,22,2,2,1,169405,186021,1,1819.5,60,44,1,163952,1994,
34706,22,2,1,2,68848,184866,2,1813.21,44,40,5,68848,1994,
34705,22,2,4,1,125809,184866,1,2071.42,41,39,1,57087,1994,
34715,22,2,1,2,25049,231328,2,2332.68,66,40,4,25049,1994,
34714,22,2,2,3,50000,194664,2,2015.79,49,44,7,25000,1994,
34713,22,2,4,1,99065,184866,1,2071.42,42,40,1,66000,1994,
34712,22,2,4,1,65040,201641,1,1940.54,32,39,1,40020,1994,
34711,22,2,5,1,63507,190302,1,1832.41,64,40,4,35000,1994,
34710,22,2,2,1,20360,167480,1,1653.14,72,39,1,5593,1994,
34709,22,2,3,1,52877,93327,1,0.0,55,39,1,27824,1994,
34703,22,2,2,1,66957,201097,1,1991.7,29,39,1,26254,1994,
34702,22,2,2,2,59712,185214,1,1868.48,61,34,1,9712,1994,
34784,22,4,3,2,32816,260436,1,2569.0,26,39,7,14196,1994,
34779,22,4,3,1,79151,219299,1,2105.47,62,43,1,65723,1994,
34778,22,4,4,1,155560,211752,1,2173.49,39,39,1,25000,1994,
34777,22,4,2,1,67892,252608,1,2782.45,68,42,1,28500,1994,
34776,22,4,1,1,3606,198070,2,2105.47,61,43,7,3606,1994,
34775,22,4,2,1,27300,121100,2,0.0,55,39,5,17500,1994,
34774,22,4,1,1,72064,205738,2,2213.12,43,43,5,72064,1994,
34773,22,4,3,1,141626,201568,1,2037.14,74,35,1,117713,1994,
34771,22,4,2,1,36889,227966,1,2315.0,50,39,5,22748,1994,
34770,22,4,3,1,26535,200533,1,2045.23,42,39,1,8535,1994,
34769,22,4,2,1,56755,202882,1,2177.45,47,43,5,47295,1994,
34768,22,4,2,1,64940,200533,1,2113.21,50,44,1,56050,1994,
34766,22,4,3,2,18905,108509,1,0.0,44,35,1,1938,1994,
34765,22,4,4,1,41640,211752,1,2173.49,38,39,1,7840,1994,
34764,22,4,2,1,33420,200467,1,2172.31,84,39,1,21810,1994,
34762,22,4,2,2,22200,144001,2,0.0,33,34,7,11000,1994,
34760,22,4,7,1,51694,145510,1,0.0,41,39,1,8145,1994,
34759,22,4,4,1,12000,125959,1,0.0,46,39,1,7800,1994,
34758,22,4,2,1,5362,289346,1,2893.88,20,40,7,700,1994,
34757,22,4,6,2,9132,138794,1,3247.34,30,39,1,3000,1994,
34756,22,4,4,1,36000,197729,1,2173.02,56,37,5,30000,1994,
34755,22,4,2,2,8500,134029,1,2074.04,65,32,1,2500,1994,
34754,22,4,1,2,8754,223970,2,2265.73,74,36,4,8754,1994,
34753,22,4,1,2,12150,206134,2,2076.81,75,39,4,12150,1994,
34752,22,4,2,2,18065,223970,1,2265.73,72,36,1,7155,1994,
34751,22,4,1,2,35324,206134,2,2076.81,79,39,4,35324,1994,
34648,22,2,2,1,230338,204011,1,2089.13,40,44,7,214898,1994,
34664,22,2,2,1,49366,215174,1,2213.38,67,43,1,9138,1994,
34663,22,2,2,2,46000,236679,1,2372.78,30,42,7,46000,1994,
34662,22,2,1,2,20000,220526,2,2221.71,25,43,7,20000,1994,
34661,22,2,2,2,104400,221492,1,2575.82,40,44,1,47450,1994,
34660,22,2,2,1,61003,258076,2,2754.73,25,42,7,31000,1994,
34659,22,2,4,1,61548,195787,1,1864.55,36,39,1,48548,1994,
34657,22,2,1,1,11314,162198,2,1635.88,81,39,4,11314,1994,
34656,22,2,2,1,28769,201479,1,1679.78,74,40,1,18547,1994,
34655,22,2,2,1,63018,176785,1,1831.7,28,43,7,53710,1994,
34654,22,2,4,1,27282,195787,1,1864.55,35,39,1,26422,1994,
34653,22,2,5,1,103117,186703,1,1889.65,50,42,1,65000,1994,
34652,22,2,2,2,22184,170598,1,1771.95,70,37,1,11926,1994,
34651,22,2,2,2,57165,198345,1,2062.94,31,43,1,34045,1994,
