cbsa_code,cbsa_name,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,25-34,112561.0,190210.0,302771.0,0.1419054363705474,0.37176942309534267,0.6282305769046573
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,35-44,312924.0,192360.0,505284.0,0.23682105126004693,0.6193032037428456,0.3806967962571544
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,45-54,381673.0,158584.0,540257.0,0.2532125115590424,0.7064656265444038,0.29353437345559613
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,55-59,165270.0,55231.0,220501.0,0.10334639257109192,0.7495204103382751,0.2504795896617249
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,60-64,143401.0,0.0,143401.0,0.0672104708871486,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,65-74,189887.0,0.0,189887.0,0.08899794761088127,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,75-84,132271.0,0.0,132271.0,0.0619939623483381,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,85+,47640.0,0.0,47640.0,0.02232834382649883,1.0,0.0
36140,"Ocean City, NJ",2008,15-24,531.0,1609.0,2140.0,0.047306408470941926,0.24813084112149533,0.7518691588785047
36140,"Ocean City, NJ",2008,25-34,3841.0,2716.0,6557.0,0.1449477197869001,0.5857861827055055,0.4142138172944944
36140,"Ocean City, NJ",2008,35-44,5609.0,3120.0,8729.0,0.19296151380507107,0.6425707412074694,0.3574292587925306
36140,"Ocean City, NJ",2008,45-54,7506.0,1526.0,9032.0,0.19965957070539603,0.8310451727192205,0.16895482728077946
36140,"Ocean City, NJ",2008,55-59,3706.0,291.0,3997.0,0.08835687600857706,0.9271953965474106,0.07280460345258945
36140,"Ocean City, NJ",2008,60-64,3007.0,0.0,3007.0,0.06647213564117868,1.0,0.0
36140,"Ocean City, NJ",2008,65-74,5917.0,0.0,5917.0,0.13080000884231935,1.0,0.0
36140,"Ocean City, NJ",2008,75-84,4228.0,0.0,4228.0,0.09346331542763667,1.0,0.0
36140,"Ocean City, NJ",2008,85+,1630.0,0.0,1630.0,0.03603245131197913,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,15-24,2709.0,10213.0,12922.0,0.0282804761414943,0.2096424702058505,0.7903575297941495
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,25-34,39958.0,30487.0,70445.0,0.15417258487753954,0.5672226559727447,0.4327773440272553
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,35-44,74895.0,26849.0,101744.0,0.22267209135893795,0.7361122031766001,0.2638877968233999
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,45-54,94095.0,20881.0,114976.0,0.2516310187931008,0.818388185360423,0.18161181463957696
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,55-59,38631.0,7100.0,45731.0,0.10008469698395572,0.8447442653779712,0.15525573462202882
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,60-64,32171.0,0.0,32171.0,0.07040792431109837,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,65-74,43484.0,0.0,43484.0,0.0951670193883871,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,75-84,26722.0,0.0,26722.0,0.05848250142803054,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,85+,8728.0,0.0,8728.0,0.019101686717455678,1.0,0.0
45940,"Trenton-Princeton, NJ",2008,15-24,305.0,2727.0,3032.0,0.025550490026713408,0.10059366754617415,0.8994063324538258
45940,"Trenton-Princeton, NJ",2008,25-34,8450.0,11284.0,19734.0,0.1662972856817818,0.4281949934123847,0.5718050065876152
45940,"Trenton-Princeton, NJ",2008,35-44,18156.0,8453.0,26609.0,0.22423251620079718,0.6823255289563681,0.31767447104363183
45940,"Trenton-Princeton, NJ",2008,45-54,21230.0,7513.0,28743.0,0.24221561175389958,0.7386146192116342,0.2613853807883659
45940,"Trenton-Princeton, NJ",2008,55-59,9734.0,2315.0,12049.0,0.10153623163979876,0.8078678728525189,0.19213212714748112
45940,"Trenton-Princeton, NJ",2008,60-64,8390.0,0.0,8390.0,0.07070204858975115,1.0,0.0
45940,"Trenton-Princeton, NJ",2008,65-74,10425.0,0.0,10425.0,0.0878508768233797,1.0,0.0
45940,"Trenton-Princeton, NJ",2008,75-84,7307.0,0.0,7307.0,0.0615756697312648,1.0,0.0
45940,"Trenton-Princeton, NJ",2008,85+,2378.0,0.0,2378.0,0.020039269552613617,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2008,15-24,186.0,791.0,977.0,0.020617904022285062,0.19037871033776868,0.8096212896622313
47220,"Vineland-Bridgeton, NJ",2008,25-34,3817.0,5165.0,8982.0,0.18954965601654497,0.42496103317746603,0.575038966822534
47220,"Vineland-Bridgeton, NJ",2008,35-44,7196.0,3135.0,10331.0,0.2180179799940911,0.6965443809892556,0.30345561901074436
47220,"Vineland-Bridgeton, NJ",2008,45-54,8378.0,1993.0,10371.0,0.21886211117207613,0.8078295246360042,0.19217047536399576
47220,"Vineland-Bridgeton, NJ",2008,55-59,2991.0,1209.0,4200.0,0.08863377368843119,0.7121428571428572,0.28785714285714287
47220,"Vineland-Bridgeton, NJ",2008,60-64,4186.0,0.0,4186.0,0.08833832777613641,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2008,65-74,4194.0,0.0,4194.0,0.08850715401173342,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2008,75-84,2912.0,0.0,2912.0,0.06145274975731228,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2008,85+,1233.0,0.0,1233.0,0.02602034356138944,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,15-24,70.0,739.0,809.0,0.02081778646972543,0.0865265760197775,0.9134734239802225
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,25-34,2633.0,1969.0,4602.0,0.1184220683976223,0.5721425467188179,0.4278574532811821
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,35-44,5279.0,3623.0,8902.0,0.22907284938627415,0.5930128061109863,0.4069871938890137
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,45-54,9058.0,1819.0,10877.0,0.2798950104217596,0.8327663877907511,0.16723361220924887
