county_clean,county_fips_full,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group
Morris,34027,2020,25-34,10186.0,11264.0,21450.0,0.1135725858545212,0.4748717948717949,0.5251282051282051
Morris,34027,2020,35-44,20431.0,11102.0,31533.0,0.1669596433450171,0.6479243966638125,0.3520756033361875
Morris,34027,2020,45-54,31154.0,7304.0,38458.0,0.203625851132549,0.8100785272245047,0.18992147277549534
Morris,34027,2020,55-59,18786.0,4326.0,23112.0,0.12237247572352886,0.8128245067497404,0.18717549325025962
Morris,34027,2020,60-64,15724.0,3842.0,19566.0,0.1035972594326136,0.803638965552489,0.196361034447511
Morris,34027,2020,65-74,23550.0,5154.0,28704.0,0.15198076943441383,0.820443143812709,0.17955685618729098
Morris,34027,2020,75-84,13529.0,3025.0,16554.0,0.08764944457975496,0.8172647094357859,0.1827352905642141
Morris,34027,2020,85+,5173.0,2702.0,7875.0,0.04169622907246408,0.6568888888888889,0.3431111111111111
Ocean,34029,2020,15-24,574.0,2476.0,3050.0,0.013049244855174775,0.1881967213114754,0.8118032786885246
Ocean,34029,2020,25-34,15552.0,9766.0,25318.0,0.108321567620759,0.6142665297416857,0.3857334702583142
Ocean,34029,2020,35-44,22158.0,8606.0,30764.0,0.13162195695888418,0.7202574437654401,0.2797425562345599
Ocean,34029,2020,45-54,28950.0,7417.0,36367.0,0.15559406152398067,0.7960513652487144,0.2039486347512855
Ocean,34029,2020,55-59,18864.0,3474.0,22338.0,0.09557181363111282,0.8444802578565673,0.15551974214343273
Ocean,34029,2020,60-64,22840.0,3214.0,26054.0,0.11147050014974544,0.8766408229062715,0.12335917709372841
Ocean,34029,2020,65-74,41838.0,5104.0,46942.0,0.20083857442348008,0.891270077968557,0.10872992203144306
Ocean,34029,2020,75-84,27082.0,3535.0,30617.0,0.13099302614127412,0.8845412679230493,0.11545873207695072
Ocean,34029,2020,85+,10561.0,1718.0,12279.0,0.0525349762546528,0.8600863262480658,0.1399136737519342
Passaic,34031,2020,15-24,268.0,2458.0,2726.0,0.015797312254796855,0.0983125458547322,0.9016874541452677
Passaic,34031,2020,25-34,6893.0,14538.0,21431.0,0.1241937633648391,0.3216368811534693,0.6783631188465308
Passaic,34031,2020,35-44,14512.0,17877.0,32389.0,0.18769594520198654,0.44805335144647873,0.5519466485535213
Passaic,34031,2020,45-54,18242.0,17454.0,35696.0,0.2068601827759459,0.511037651277454,0.48896234872254596
Passaic,34031,2020,55-59,11267.0,6842.0,18109.0,0.10494260000811308,0.6221768181567177,0.37782318184328234
Passaic,34031,2020,60-64,11017.0,6806.0,17823.0,0.10328521508336183,0.6181338719631936,0.38186612803680636
Passaic,34031,2020,65-74,17025.0,9840.0,26865.0,0.1556840769351128,0.6337241764377443,0.36627582356225574
Passaic,34031,2020,75-84,7641.0,4379.0,12020.0,0.06965652725702795,0.6356905158069883,0.3643094841930116
Passaic,34031,2020,85+,3316.0,2188.0,5504.0,0.03189596722318484,0.6024709302325582,0.39752906976744184
Salem,34033,2020,15-24,154.0,119.0,273.0,0.01105800388852884,0.5641025641025641,0.4358974358974359
Salem,34033,2020,25-34,1416.0,1342.0,2758.0,0.11171419313026572,0.5134155184916607,0.4865844815083394
Salem,34033,2020,35-44,2524.0,1329.0,3853.0,0.15606772521062864,0.6550739683363612,0.3449260316636387
Salem,34033,2020,45-54,3377.0,1294.0,4671.0,0.18920123136746597,0.7229715264397345,0.27702847356026544
Salem,34033,2020,55-59,1806.0,789.0,2595.0,0.10511179520414776,0.6959537572254335,0.3040462427745665
Salem,34033,2020,60-64,2117.0,382.0,2499.0,0.10122326636422553,0.8471388555422169,0.15286114445778312
Salem,34033,2020,65-74,3414.0,992.0,4406.0,0.17846727154893066,0.7748524738992283,0.22514752610077168
Salem,34033,2020,75-84,2190.0,393.0,2583.0,0.10462572909915749,0.8478513356562137,0.1521486643437863
Salem,34033,2020,85+,704.0,347.0,1051.0,0.04257128969539858,0.6698382492863939,0.3301617507136061
Somerset,34035,2020,15-24,441.0,811.0,1252.0,0.009875997854415801,0.3522364217252396,0.6477635782747604
Somerset,34035,2020,25-34,7960.0,7516.0,15476.0,0.12207743034739532,0.5143447919359008,0.48565520806409923
Somerset,34035,2020,35-44,15772.0,6770.0,22542.0,0.17781529044268451,0.6996717238931772,0.30032827610682283
Somerset,34035,2020,45-54,21670.0,5349.0,27019.0,0.21313065976714102,0.8020282023761057,0.1979717976238943
Somerset,34035,2020,55-59,12444.0,2544.0,14988.0,0.11822799987378917,0.8302642113690952,0.16973578863090472
Somerset,34035,2020,60-64,11907.0,1846.0,13753.0,0.10848610103177357,0.865774740056715,0.1342252599432851
Somerset,34035,2020,65-74,15381.0,2542.0,17923.0,0.1413797999558262,0.8581710651118675,0.14182893488813256
Somerset,34035,2020,75-84,7394.0,2052.0,9446.0,0.07451172183131922,0.7827651916154986,0.21723480838450138
Somerset,34035,2020,85+,3059.0,1315.0,4374.0,0.034502887072855204,0.6993598536808413,0.30064014631915864
Sussex,34037,2020,15-24,460.0,387.0,847.0,0.015008948664788333,0.5430932703659976,0.45690672963400236
Sussex,34037,2020,25-34,4866.0,1194.0,6060.0,0.10738397745999681,0.802970297029703,0.19702970297029704
Sussex,34037,2020,35-44,7270.0,1484.0,8754.0,0.15512200308330232,0.8304774960018277,0.16952250399817226
Sussex,34037,2020,45-54,10058.0,1280.0,11338.0,0.20091081459429766,0.8871053095784089,0.11289469042159112
Sussex,34037,2020,55-59,5992.0,706.0,6698.0,0.11868941931139582,0.8945954016124216,0.10540459838757839
Sussex,34037,2020,60-64,6572.0,699.0,7271.0,0.12884305282370245,0.9038646678586164,0.09613533214138358
Sussex,34037,2020,65-74,8552.0,920.0,9472.0,0.16784505519819964,0.9028716216216216,0.09712837837837837
Sussex,34037,2020,75-84,4038.0,372.0,4410.0,0.07814576577534421,0.9156462585034013,0.08435374149659863
Sussex,34037,2020,85+,1222.0,360.0,1582.0,0.028033242960679036,0.7724399494310998,0.22756005056890014
Union,34039,2020,15-24,346.0,1958.0,2304.0,0.011688311688311689,0.1501736111111111,0.8498263888888888
Union,34039,2020,25-34,7858.0,16550.0,24408.0,0.12382305194805195,0.3219436250409702,0.6780563749590298
Union,34039,2020,35-44,20726.0,19522.0,40248.0,0.2041801948051948,0.5149572649572649,0.48504273504273504
Union,34039,2020,45-54,25438.0,15887.0,41325.0,0.20964387175324675,0.6155595886267392,0.38444041137326074
Union,34039,2020,55-59,13007.0,7535.0,20542.0,0.10421063311688311,0.633190536461883,0.36680946353811705
Union,34039,2020,60-64,12636.0,7104.0,19740.0,0.10014204545454546,0.6401215805471124,0.35987841945288757
Union,34039,2020,65-74,19294.0,8426.0,27720.0,0.140625,0.696031746031746,0.30396825396825394
Union,34039,2020,75-84,9958.0,4640.0,14598.0,0.07405641233766234,0.6821482394848609,0.3178517605151391
Union,34039,2020,85+,4080.0,2158.0,6238.0,0.03164569805194805,0.6540557871112536,0.3459442128887464
Warren,34041,2020,15-24,198.0,614.0,812.0,0.018298591549295775,0.2438423645320197,0.7561576354679803
Warren,34041,2020,25-34,2450.0,2328.0,4778.0,0.10767323943661972,0.5127668480535789,0.4872331519464211
Warren,34041,2020,35-44,3922.0,1990.0,5912.0,0.13322816901408452,0.6633964817320703,0.3366035182679296
Warren,34041,2020,45-54,7211.0,2033.0,9244.0,0.20831549295774648,0.7800735612289053,0.21992643877109477
Warren,34041,2020,55-59,3762.0,1379.0,5141.0,0.11585352112676056,0.7317642482007392,0.26823575179926085
Warren,34041,2020,60-64,4062.0,1321.0,5383.0,0.12130704225352112,0.7545978079138027,0.2454021920861973
Warren,34041,2020,65-74,5484.0,1764.0,7248.0,0.16333521126760564,0.7566225165562914,0.2433774834437086
Warren,34041,2020,75-84,3602.0,696.0,4298.0,0.09685633802816901,0.8380642159143787,0.16193578408562123
Warren,34041,2020,85+,1143.0,416.0,1559.0,0.03513239436619718,0.7331622835150737,0.2668377164849262
Atlantic,34001,2021,15-24,989.0,1606.0,2595.0,0.02310795287580477,0.3811175337186898,0.6188824662813102
Atlantic,34001,2021,25-34,6454.0,5809.0,12263.0,0.10919954763622115,0.5262986218706679,0.47370137812933216
Atlantic,34001,2021,35-44,10435.0,7430.0,17865.0,0.15908423049181203,0.5841029946823397,0.4158970053176602
Atlantic,34001,2021,45-54,12716.0,5704.0,18420.0,0.16402639382363154,0.6903365906623236,0.30966340933767644
Atlantic,34001,2021,55-59,8187.0,3803.0,11990.0,0.10676853756489373,0.6828190158465388,0.31718098415346124
Atlantic,34001,2021,60-64,10513.0,3155.0,13668.0,0.1217107899447012,0.7691688615744805,0.23083113842551947
Atlantic,34001,2021,65-74,15754.0,5738.0,21492.0,0.1913819357251623,0.7330169365345245,0.2669830634654755
Atlantic,34001,2021,75-84,7330.0,3006.0,10336.0,0.09204000035619195,0.709171826625387,0.29082817337461303
Atlantic,34001,2021,85+,2820.0,850.0,3670.0,0.032680611581581316,0.7683923705722071,0.23160762942779292
Bergen,34003,2021,15-24,680.0,3155.0,3835.0,0.010893957901315228,0.1773142112125163,0.8226857887874837
Bergen,34003,2021,25-34,12649.0,23817.0,36466.0,0.10358776240661308,0.34687105797180934,0.6531289420281906
Bergen,34003,2021,35-44,39748.0,26075.0,65823.0,0.1869812231912053,0.6038618719900338,0.3961381280099661
Bergen,34003,2021,45-54,50167.0,21733.0,71900.0,0.20424395648098173,0.6977329624478442,0.3022670375521558
Bergen,34003,2021,55-59,26495.0,8468.0,34963.0,0.09931823992273386,0.7578011040242542,0.2421988959757458
Bergen,34003,2021,60-64,29915.0,10655.0,40570.0,0.11524585972786411,0.7373675129405965,0.2626324870594035
Bergen,34003,2021,65-74,42093.0,13544.0,55637.0,0.15804618924523478,0.7565648758919424,0.2434351241080576
Bergen,34003,2021,75-84,22648.0,5741.0,28389.0,0.08064369513961878,0.7977737856211913,0.2022262143788087
Bergen,34003,2021,85+,9707.0,4740.0,14447.0,0.04103911598443315,0.6719042015643386,0.3280957984356614
Burlington,34005,2021,15-24,1075.0,2336.0,3411.0,0.01939622083601067,0.3151568454998534,0.6848431545001465
Burlington,34005,2021,25-34,10720.0,11397.0,22117.0,0.1257655280650976,0.4846950309716508,0.5153049690283492
Burlington,34005,2021,35-44,21982.0,8133.0,30115.0,0.17124514525841725,0.7299352482151752,0.27006475178482486
Burlington,34005,2021,45-54,26616.0,4727.0,31343.0,0.1782280122143308,0.8491848259579492,0.15081517404205086
Burlington,34005,2021,55-59,16176.0,2894.0,19070.0,0.10843914727139356,0.8482433141059256,0.15175668589407446
Burlington,34005,2021,60-64,17264.0,3024.0,20288.0,0.1153651504898811,0.8509463722397477,0.14905362776025236
Burlington,34005,2021,65-74,25418.0,3638.0,29056.0,0.1652232754650032,0.8747935022026432,0.12520649779735682
Burlington,34005,2021,75-84,12131.0,1975.0,14106.0,0.08021198801312415,0.8599886573089466,0.14001134269105345
Burlington,34005,2021,85+,4759.0,1594.0,6353.0,0.03612553238674165,0.7490949157878167,0.2509050842121832
Camden,34007,2021,15-24,787.0,4097.0,4884.0,0.024279422145775956,0.16113841113841113,0.8388615888615889
Camden,34007,2021,25-34,13562.0,16970.0,30532.0,0.1517811869276887,0.4441897026071007,0.5558102973928992
Camden,34007,2021,35-44,22773.0,14418.0,37191.0,0.18488451863709124,0.6123255626361216,0.38767443736387835
Camden,34007,2021,45-54,26215.0,8998.0,35213.0,0.1750514520923851,0.7444693721068923,0.25553062789310765
Camden,34007,2021,55-59,14081.0,5820.0,19901.0,0.0989321826623848,0.7075523843022964,0.2924476156977036
Camden,34007,2021,60-64,14361.0,4918.0,19279.0,0.09584008590262381,0.7449037813164583,0.25509621868354165
Camden,34007,2021,65-74,23160.0,8610.0,31770.0,0.15793555314727725,0.728989612842304,0.27101038715769593
Camden,34007,2021,75-84,11857.0,3921.0,15778.0,0.07843585639149325,0.7514894156420332,0.2485105843579668
Camden,34007,2021,85+,4589.0,2021.0,6610.0,0.03285974209327991,0.6942511346444781,0.3057488653555219
Cape May,34009,2021,15-24,1475.0,1532.0,3007.0,0.06154318460908719,0.49052211506484866,0.5094778849351513
Cape May,34009,2021,25-34,3548.0,1633.0,5181.0,0.10603765861645517,0.6848098822621116,0.31519011773788846
Cape May,34009,2021,35-44,4802.0,1760.0,6562.0,0.13430208759721654,0.7317890886924718,0.26821091130752817
Cape May,34009,2021,45-54,5970.0,1132.0,7102.0,0.1453540728612362,0.8406082793579274,0.15939172064207266
Cape May,34009,2021,55-59,3100.0,779.0,3879.0,0.07939009414654113,0.7991750451147203,0.2008249548852797
Cape May,34009,2021,60-64,5178.0,1334.0,6512.0,0.13327875562832583,0.7951474201474201,0.20485257985257985
Cape May,34009,2021,65-74,8022.0,1127.0,9149.0,0.18724928366762178,0.8768171384850804,0.12318286151491967
Cape May,34009,2021,75-84,4579.0,986.0,5565.0,0.11389684813753581,0.8228212039532794,0.17717879604672057
Cape May,34009,2021,85+,1489.0,414.0,1903.0,0.03894801473598035,0.7824487651077247,0.21755123489227535
Cumberland,34011,2021,15-24,220.0,1267.0,1487.0,0.02759683016907002,0.14794889038332212,0.8520511096166778
Cumberland,34011,2021,25-34,4579.0,3232.0,7811.0,0.1449622329862851,0.586224555114582,0.413775444885418
Cumberland,34011,2021,35-44,5183.0,3220.0,8403.0,0.15594900061243805,0.6168035225514698,0.3831964774485303
Cumberland,34011,2021,45-54,6373.0,3636.0,10009.0,0.1857543195441976,0.636726945748826,0.36327305425117395
Cumberland,34011,2021,55-59,3974.0,1522.0,5496.0,0.10199877512387952,0.7230713245997089,0.27692867540029115
Cumberland,34011,2021,60-64,3456.0,1433.0,4889.0,0.09073362656125308,0.7068930251585192,0.29310697484148085
Cumberland,34011,2021,65-74,6771.0,2954.0,9725.0,0.1804836404802999,0.6962467866323907,0.30375321336760924
Cumberland,34011,2021,75-84,3340.0,1001.0,4341.0,0.0805634430154223,0.7694079705137066,0.23059202948629348
Cumberland,34011,2021,85+,1370.0,352.0,1722.0,0.03195813150715439,0.7955865272938444,0.20441347270615565
Essex,34013,2021,15-24,874.0,5695.0,6569.0,0.02037196118504092,0.1330491703455625,0.8669508296544375
Essex,34013,2021,25-34,9305.0,36916.0,46221.0,0.14334182035831577,0.2013154193981091,0.798684580601891
Essex,34013,2021,35-44,25968.0,40518.0,66486.0,0.20618818866625524,0.39057846764732423,0.6094215323526757
Essex,34013,2021,45-54,32848.0,32187.0,65035.0,0.20168830806350072,0.5050818789882371,0.4949181210117629
Essex,34013,2021,55-59,15011.0,16695.0,31706.0,0.09832750819499275,0.4734435122689712,0.5265564877310288
Essex,34013,2021,60-64,16758.0,13709.0,30467.0,0.09448508774922237,0.550037745757705,0.44996225424229497
Essex,34013,2021,65-74,24615.0,19407.0,44022.0,0.13652222184318336,0.5591522420607878,0.4408477579392122
Essex,34013,2021,75-84,12887.0,9276.0,22163.0,0.06873249744924066,0.5814646031674412,0.41853539683255875
Essex,34013,2021,85+,5408.0,4376.0,9784.0,0.03034240649024819,0.552739165985282,0.4472608340147179
Gloucester,34015,2021,15-24,232.0,894.0,1126.0,0.010008710956249667,0.20603907637655416,0.7939609236234458
Gloucester,34015,2021,25-34,10004.0,4184.0,14188.0,0.1261133135410926,0.7051029038624189,0.294897096137581
Gloucester,34015,2021,35-44,16815.0,4037.0,20852.0,0.18534781603882597,0.8063974678687895,0.19360253213121043
Gloucester,34015,2021,45-54,17361.0,3937.0,21298.0,0.189312190005511,0.815146962156071,0.184853037843929
Gloucester,34015,2021,55-59,9966.0,1661.0,11627.0,0.10334927379068816,0.8571428571428571,0.14285714285714285
Gloucester,34015,2021,60-64,9712.0,2072.0,11784.0,0.10474480453680823,0.8241683638832314,0.1758316361167685
Gloucester,34015,2021,65-74,16475.0,3625.0,20100.0,0.17866349042683685,0.8196517412935324,0.18034825870646767
Gloucester,34015,2021,75-84,7706.0,988.0,8694.0,0.0772786261577572,0.8863584080975385,0.11364159190246147
Gloucester,34015,2021,85+,2408.0,425.0,2833.0,0.02518177454623029,0.8499823508648077,0.1500176491351924
Hudson,34017,2021,15-24,923.0,6606.0,7529.0,0.025784246575342465,0.12259264178509763,0.8774073582149023
Hudson,34017,2021,25-34,11903.0,57040.0,68943.0,0.23610616438356163,0.17264987018261463,0.8273501298173854
Hudson,34017,2021,35-44,18173.0,45139.0,63312.0,0.2168219178082192,0.2870387920141521,0.7129612079858478
Hudson,34017,2021,45-54,17007.0,33702.0,50709.0,0.1736609589041096,0.33538425131633437,0.6646157486836656
Hudson,34017,2021,55-59,9598.0,15617.0,25215.0,0.0863527397260274,0.3806464406107476,0.6193535593892524
Hudson,34017,2021,60-64,9870.0,11417.0,21287.0,0.07290068493150685,0.46366326866162444,0.5363367313383756
Hudson,34017,2021,65-74,15670.0,17622.0,33292.0,0.11401369863013698,0.4706836477231767,0.5293163522768233
Hudson,34017,2021,75-84,8222.0,7406.0,15628.0,0.05352054794520548,0.526106987458408,0.473893012541592
Hudson,34017,2021,85+,2801.0,3284.0,6085.0,0.02083904109589041,0.4603122432210353,0.5396877567789646
Hunterdon,34019,2021,15-24,0.0,188.0,188.0,0.0036652889339468145,0.0,1.0
Hunterdon,34019,2021,25-34,3502.0,1342.0,4844.0,0.09443967870233175,0.7229562345169281,0.27704376548307186
Hunterdon,34019,2021,35-44,6829.0,950.0,7779.0,0.15166107775091633,0.877876333718987,0.12212366628101298
Hunterdon,34019,2021,45-54,8588.0,967.0,9555.0,0.18628636044607347,0.8987964416535845,0.10120355834641549
Hunterdon,34019,2021,55-59,6415.0,764.0,7179.0,0.13996334711066052,0.893578492826299,0.10642150717370107
Hunterdon,34019,2021,60-64,5570.0,875.0,6445.0,0.12565312329408096,0.8642358417377812,0.13576415826221877
Hunterdon,34019,2021,65-74,8639.0,811.0,9450.0,0.1842392575840287,0.9141798941798942,0.08582010582010582
Hunterdon,34019,2021,75-84,2955.0,613.0,3568.0,0.06956250487405444,0.828195067264574,0.17180493273542602
Hunterdon,34019,2021,85+,2074.0,210.0,2284.0,0.04452936130390704,0.9080560420315237,0.09194395796847636
Mercer,34021,2021,15-24,656.0,2108.0,2764.0,0.01919844412030284,0.23733719247467439,0.7626628075253257
Mercer,34021,2021,25-34,6297.0,10431.0,16728.0,0.1161908730985622,0.37643472022955526,0.6235652797704447
Mercer,34021,2021,35-44,13742.0,12258.0,26000.0,0.18059317913454193,0.5285384615384615,0.4714615384615385
Mercer,34021,2021,45-54,19418.0,9592.0,29010.0,0.20150031256511775,0.6693553946914857,0.3306446053085143
Mercer,34021,2021,55-59,9650.0,5164.0,14814.0,0.10289643675765785,0.6514108275955177,0.34858917240448223
Mercer,34021,2021,60-64,12981.0,3809.0,16790.0,0.11662151837188303,0.7731387730792139,0.22686122692078617
Mercer,34021,2021,65-74,16565.0,5764.0,22329.0,0.15509481141904563,0.7418603609655605,0.25813963903443954
Mercer,34021,2021,75-84,8590.0,2683.0,11273.0,0.07830103493783427,0.761997693604187,0.23800230639581302
Mercer,34021,2021,85+,2922.0,1340.0,4262.0,0.029603389595054524,0.6855936180197091,0.3144063819802909
Middlesex,34023,2021,15-24,900.0,5897.0,6797.0,0.022080297305989326,0.13241135795203765,0.8675886420479624
Middlesex,34023,2021,25-34,12848.0,26893.0,39741.0,0.12910005814878944,0.32329332427467855,0.6767066757253215
Middlesex,34023,2021,35-44,32777.0,28178.0,60955.0,0.1980144949663939,0.5377245508982036,0.4622754491017964
Middlesex,34023,2021,45-54,42686.0,16908.0,59594.0,0.19359323784804,0.7162801624324596,0.2837198375675404
Middlesex,34023,2021,55-59,25122.0,6823.0,31945.0,0.10377447365599955,0.7864141493191423,0.21358585068085773
Middlesex,34023,2021,60-64,22117.0,7136.0,29253.0,0.09502941549096745,0.756059207602639,0.24394079239736097
Middlesex,34023,2021,65-74,37847.0,10736.0,48583.0,0.15782361100733844,0.779017351748554,0.22098264825144598
Middlesex,34023,2021,75-84,17518.0,4610.0,22128.0,0.07188359846799056,0.7916666666666666,0.20833333333333334
Middlesex,34023,2021,85+,7362.0,1473.0,8835.0,0.028700813108491346,0.833276740237691,0.166723259762309
Monmouth,34025,2021,15-24,1093.0,1596.0,2689.0,0.01072434174317415,0.4064708069914466,0.5935291930085533
Monmouth,34025,2021,25-34,12404.0,12764.0,25168.0,0.10037569096028524,0.4928480610298792,0.5071519389701208
Monmouth,34025,2021,35-44,29038.0,8537.0,37575.0,0.14985762030486005,0.7728010645375915,0.22719893546240852
Monmouth,34025,2021,45-54,38681.0,9944.0,48625.0,0.19392752594341503,0.7954961439588689,0.2045038560411311
